GuessSync E58 - "Guess the Train" - Image Attributions
100 real train/locomotive photos sourced from Wikimedia Commons / Wikipedia.
All images are Public Domain, CC0, CC BY, CC BY-SA, or similar free licenses. Files under
CC BY / CC BY-SA require crediting the author + license; the lines below satisfy that.
Generated 2026-07-11. Format:  slug | name | author | license | source
==========================================================================================
steamlocomotive | Steam Locomotive | Charlie Jackson | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:GWR_0-6-0PT_Steam_Locomotive_(33970113855).jpg
bullettrain | Bullet Train (Shinkansen) | Calvinkulit | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Side_view_of_N700-7000_series_train.jpg
subwaytrain | Subway Train | Mtattrain | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:MTA_NYC_Subway_A_train_arriving_at_168th_St.jpg
freighttrain | Freight Train | Kabelleger / David Gubler | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:CN_8015,_5690_and_5517_Hinton_-_Jasper.jpg
monorail | Monorail | Baycrest | CC BY-SA 2.5 | https://commons.wikimedia.org/wiki/File:Chongqing_Rail_Transit_Line_3_Monorail_Train_near_Xuetangwan_Station.jpg
tram | Tram / Streetcar | ŠJů (cs:ŠJů) | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:Muzeum_MHD,_tramvaje_T3_8084_a_6149,_zep%C5%99edu.jpg
diesellocomotive | Diesel Locomotive | Andrey Kurmelyov | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:%D0%A7%D0%9C%D0%AD3-2908,_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B0,_%D0%94%D0%BD%D0%B5%D0%BF%D1%80%D0%BE%D0%BF%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C,_%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D0%BD_%D0%92%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0%B9_-_%D0%94%D0%BD%D0%B5%D0%BF%D1%80%D0%BE%D0%BF%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA-%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9_(Trainpix_138895).jpg
highspeedtrain | High-Speed Train | MaedaAkihiko | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:N700a-Mt.Fuji.jpg
cablecar | Cable Car | jjron | GFDL 1.2 | https://commons.wikimedia.org/wiki/File:11_Cable_Car_on_Powell_St_crop,_SF,_CA,_jjron_25.03.2012.jpg
doubledeckertrain | Double-Decker Train | Mtlfiredude at English Wikipedia | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:AMTLucienLallier.jpg
cargtrain | Passenger Rail Car | Matthew Neleigh Gummigoof at en.wikipedia | CC BY 2.5 | https://commons.wikimedia.org/wiki/File:Auto_Train_lounge.jpg
toytrain | Miniature Railway | David Hillas | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:Miniature_Railway_in_Grosvenor_Park_,Chester_-_geograph.org.uk_-_6376648.jpg
coaltrain | Coal Train | Jack Corn | Public domain | https://commons.wikimedia.org/wiki/File:CLOSEUP_OF_A_RAILROAD_ENGINE_AND_COAL_CARS_LOADED_FOR_SHIPMENT_TO_CUSTOMERS_AT_THE_DANVILLE,_WEST_VIRGINIA,_NEAR..._-_NARA_-_556408.jpg
electrictrain | Electric Multiple Unit | PEPSI697 | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Siemens_Nexas_789M_Frankston_to_Williamstown_service_via_Flinders_Street_at_Seaford_railway_station_Platform_1_(28_January_2026).jpg
lightrail | Light Rail | Pi.1415926535 | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:Gold_Line_train_on_East_1st_Street,_July_2017.JPG
tanktrain | Tank Car Train | Catherine C. Beaucham | Public domain | https://commons.wikimedia.org/wiki/File:Tank_cars_in_railyard.jpg
cabooseend | Caboose | Sean Lamb (User:Slambo) | CC BY-SA 2.5 | https://commons.wikimedia.org/wiki/File:BN_caboose,_Eola_Yard,_1993.jpg
commutertrain | Commuter Train | VVVF | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:Tobu_7800_Hikifune_Station.jpg
funicular | Funicular | Detroit Publishing Company | Public domain | https://commons.wikimedia.org/wiki/File:Mount_Tom_Railroad_incline,_colorized.jpg
sleepertrain | Sleeper Train | The Pullman Company, Chicago-imprint on lower left front of photo. | Public domain | https://commons.wikimedia.org/wiki/File:Pullman_sleeping_car_circa_1860s.JPG
railbus | Railbus | A.Savin | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:Eifelquerbahn-Ulmen_(cropped).jpg
containertrain | Container Train | Lee Ann Ratledge | CC BY 4.0 | https://commons.wikimedia.org/wiki/File:Intermodal_Freight_Containers_on_Flat_Cars_-_Knoxville,_Tennessee_-_November_8,_2014.jpg
steamtender | Steam Train with Tender | Warren LeMay | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:Great_Northern_Railway_Steam_Engine_No._2584_side_view_of_cab_and_tender,_Havre_Train_Station,_Havre,_MT_-_September_2021.jpg
